transaction_id,customer_id,product_id,sale_date,quantity,total_price,sales_channel
TRX-4eac6462,CUST-ed5d2234,PROD-e6000f71,2023-11-25,2.0,513.08_yeah,Online
TRX-0708c9d6,,PROD-cffcce8c,2023-08-11,2.0,165.12,In-Store
TRX-d331f1ce,CUST-092592e5,PROD-ef9b7568,2023-04-06,1.0,483.16,In-Store
MISSING_DATA_ce7de46e,CUST-6f716bb5,PROD-8f2c2edb,-285,1 _NOISE_yet,430.6,Online
TRX-03790768,CUST-35871e39,PROD-93865c6d,2023-03-30,1.0,294.84,Online_NOISE_fear
TRX-b6d92c49,CUST-a81ad2ad,PROD-6bb311f5,2023-12-09,4.0,1174.56_too,Mobile App
TRX-5b9b20d4,CUST-8941c972,PROD-8f2c2edb,2023-07-09,1.0,430.6,same
nan_management,CUST-42dece96,PROD-67583010,2023-08-27,4.0,663.28_walk,Mobile App
TRX-e32e0285,CUST-ffbf1874,PROD-ef9b7568,2023-06-20,2.0_prove,966.32,Mobile App
TRX-2b450aaa,CUST-668615b3,PROD-1f9c913b,821,1.0,180.85,Online
TRX-918a1f24_staff,CUST-13bd50a9,style,2023-03-04,4.0,330.24,Mobile App
TRX-b2f143fc,CUST-3021b8d9,PROD-7fc1a68a,2023-04-03,3.0,636.54,Online
,Stay and great much.,PROD-a243c984,Space hospital them.,MISSING_DATA_40580ffe,MISSING_DATA_16470c75,MISSING_DATA_06651029_NOISE_increase
TRX-7f8a9c1f,CUST-7d561298,PROD-7656979d,2023-08-05,1.0,119.89,Mobil     
TRX-f1937e8c,CUST-50d77105,PROD-5edbd8fd,2023-07-20,4.0_NOISE_think,800.8,Online
TRX-da54ac81,CUST-b34beaf7,PROD-bdd3040b,2023-12-24,3.0,267.6_also,Online
TRX-ce98fa8b,Trouble family and.,PROD-0      ,2023-10-18,,380.42,Mobil     _NOISE_cover
TRX-fa963007,CUST-3d07446d,PROD-3caee250,2023-03-07,4.0,422.68,Mobile App
TRX-58b7d5e2,CUST-19d214c1,PROD-3e9a3f5c,2023-03-18,2.0,807.6,In-Store
TRX-efc5e795,CUST-3719a8c8,PROD-8e56bce7,2023-11-17,1.0,200.45_head,environmental
TRX-a39d1b9e,CUST-b73f4a10_anyone,PROD-9cb87b25,2023-01-19,3.0,322.11,In-Store
TRX-2d5ec7f7,Garden expert film.,PROD-9d32883e,2023-01-18,1.0,128.61,Online
TRX-e9589c2c_present,CUST-e2a714f4,PROD-206a28be,2023-04-25,2.0,963.4,In-Store
TRX-79128cd8,CUST-aba4cad4,PROD-2f1bd0f2,2023-11-04,2.0,884.98,In-Store
TRX-4fdfb64c,,PROD-c994412b,2023-11-17,4.0_address,359.36,Online
TRX-20f97bdb,CUST-ae333768,PROD-94ecd274,2023-11-05,1.0,374.58,Online
TRX-59191ff3,CUST-abf9eac2,PROD-f9a58074,2023-11-24,1.0,147.17,Online
TRX-e5e6e822,,PROD-ebf8a1ae,2023-04-17,3 ,MISSING_DATA_48146a29,Mobile App_NOISE_shoulder
TRX-bd91c668,Democratic.,PROD-a83e104c,2023-11-29,3.0_right,1389.24,In-Store
TRX-7670d3ec,CUST-3d51facf,PROD-1162b4d0,2023-06-07,3.0_during,718.98,check
TRX-77e49863_season,CUST-8d8d62b5,PROD-7a9554af,2023-11-19,2.0,62.3,Online
TRX-2d8fd948,CUST-5d7018c3,PROD-336444f1,2023-05-14,1.0,225.27,Online
TRX-d27a8bcf,CUST-7a2b56ff,PROD-c2fc02b2,2023-09-01,3.0,1461.3,Online
TRX-d52e2b54,CUST-8abc4b15,PROD-a1e3cc84,2023-06-15,3.0,96.48,Online
TRX-cae4e63e_reflect,CUST-5      ,,2023-06-10,1.0,,Mobile App
TRX-0cf3e427,CUST-7ce508f3,PROD-b5a7bd94,2023-08-24,1.0,50.55,In-Store
TRX-1daa9618,CUST-c7d5cb6a,PROD-4a04b3bf,2023-06-01,2.0,173.3,Online
TRX-f20466b0,CUST-fb40bf0b,PROD-a1a1f1a3,2023-12-08,2.0,128.98,In-Store
TRX-e0af2274,CUST-0ee4d24a,,2023-08-02,4.0,MISSING_DATA_0f207d38,Onl   
TRX-b95bfdff,Majority special.,PROD-30ced930,2023-07-14,2.0,845.18_under,Mobile App
TRX-1ff66389,CUST-ea786ab6_rule,PROD-206a28be,2023-03-26,4.0,1926.8_deal,Online
TRX-c364ab22,Left up already.,PROD-7656979d,2023-11-26,3.0,359.67,Online
TRX-e5e82857_water,CUST-99a7333a,PROD-b0febf5c,2023-12-07,1.0,354.79,Mobile App
MISSING_DATA_5b184356,CUST-2      ,PROD-91e8e92e,2023-06-23,MISSING_DATA_c53fd526,749   ,Mobile App
TRX-4772303d,CUST-a845418b,PROD-2aec3a49,2023-06-28,2.0,212.06,Mobile App
,CUST-0      ,PROD-f      ,-144,1.0,294.54,Mobile App
TRX-591559cb,CUST-78ab5d17,PROD-ef9b7568,2023-09-08,1.0,483.16,Mobile App
TRX-af62ba42,CUST-c      ,PROD-eda7fcca,2023-09-29,4.0,1833.12,In-Store
TRX-d30e8ff5_why,CUST-b2690cfb_too,PROD-c2fc02b2,2023-05-31,1.0,487.1,In-Store_NOISE_so
TRX-30fd8d3f_worry,CUST-e28bd2d7,PROD-9bf90ac3,2023-04-15,2.0_NOISE_southern,994.66,Online
MISSING_DATA_981cbd3b,CUST-867bc9ed,,,4 ,,nan_NOISE_safe
TRX-b79c2b77,CUST-6edb99b5,PROD-93581264,2023-07-08,4.0,262.4,Mobile App_NOISE_owner
TRX-e8de58c0,CUST-1955c79b,PROD-059880c0,2023-11-05,3.0,1219.77,In-Store
TRX-8c2d2a26,CUST-54fdfeff,PROD-cffcce8c,2023-08-12,3.0,247.68,Online
TRX-c2      ,CUST-5      ,PROD-c2fc02b2,Far future pattern.,3 _water,1461.3_consider,In-Store
TRX-7a4528c5,CUST-b04be538,PROD-2abcd61c,2023-03-27,2.0,111.24,Mobile App
TRX-503d5eb5,CUST-42b11f1d,PROD-9caba23d,2023-02-02,3.0,543.33,Online
MISSING_DATA_fe776292,CUST-d      ,PROD-e6000f71,MISSING_DATA_be3bbe13,3.0,MISSING_DATA_ff470cb8,MISSING_DATA_c1aa0003_NOISE_professor
TRX-af7520f2,CUST-79aae22c,PROD-9bf90ac3,2023-02-17,4.0,1989.32,In-Store
TRX-d61065ad,CUST-569c4c08,PROD-874248ca,2023-07-14,3.0,855.93,Online_NOISE_produce
TRX-95021013,CUST-2801868c,PROD-bdbc9881,2023-10-09,2.0,682.18,In-Store
TRX-2c5b4f0c,CUST-40928459,PROD-7656979d,2023-03-11,3.0,359.67,Mobile App
MISSING_DATA_9bec5aa7,CUST-64c74fa1,PROD-d660ca49,330,,794.64,Online
TRX-b97f0da9,CUST-8be1ce7c,PROD-1b2771e8,-187,2.0,580.56,Online
TRX-2b8122f3,CUST-cc0e2d45,PROD-99d0aa4a,Himself father beat.,1.0,181.54_investment,Mobile App_NOISE_deal
TRX-40e89a22,CUST-657d5a35,PROD-b0febf5c,2023-11-05,2.0,709.58,Mobile App
MISSING_DATA_ff09d925,MISSING_DATA_13f67681,MISSING_DATA_3fa6a5e6,,2.0,199   ,
TRX-917fa1a6_Democrat,CUST-4d898484,PROD-02362c25,2023-06-06,3.0,537.24,Online
,CUST-9      ,PROD-1f9c913b,2023-     ,3 ,MISSING_DATA_dafaad19,Online
MISSING_DATA_b30b14f7,Similar also laugh.,PROD-93865c6d,2023-06-04,3 ,,
TRX-9ff875ca,,,2023-03-14,MISSING_DATA_91dbd695_NOISE_evidence,MISSING_DATA_a08c0993,Online
TRX-1c206142,CUST-d230f922,PROD-5fa0ea7d,2023-10-13,1.0,399.64,Online_NOISE_begin
MISSING_DATA_52715387_thus,CUST-15b0a427,PROD-7fc1a68a,2023-03-23,4.0,848.72,MISSING_DATA_1232a977
TRX-6293e684,CUST-e4df9369,PROD-d90a790a,2023-01-22,3.0,51.15,In-Store
TRX-84edeaf9_the,CUST-742d1aba,PROD-72ca2c78,Vote owner pay.,2 _NOISE_perhaps,101   ,Mobil     _NOISE_unit
TRX-aa1f34f4_how,Choice may task see.,PROD-69b00429,2023-12-17,4.0,758.08,In-Store
TRX-0a3fdae4_success,CUST-98bc14b3,PROD-91e8e92e,2023-12-10,1.0,374.66,Online
TRX-76b9d5de,CUST-14dc1cac,PROD-db1f16a0,-193,4.0_NOISE_apply,1568.56,Onl   
TRX-57c09ef5,CUST-3d25f4bd,PROD-190440a5,-871,4.0,1761.32,Online
TRX-726ae320,CUST-78e8cd8d_create,PROD-1f9c913b,2023-07-04,1.0,180.85,city
TRX-b0f003b5,CUST-9294e9c8,PROD-bba174b0,2023-12-21,4.0,489.6,Mobile App
TRX-b61cc83e,CUST-f68747bf,PROD-234181a1,Would probably into.,1.0,166.3,Online
TRX-386a1b7b,CUST-867ac551,PROD-c98170c5,2023-06-12,3.0,900.09,Mobile App
TRX-197c60c4,CUST-2d98c096,PROD-615c962a,-880,3.0,251.55,In-S    
TRX-d1      _guess,CUST-556f7ff6_wear,PROD-0      ,-362,4 ,,Mobile App
TRX-21535b0e,CUST-64e496f2,available,Degree prove heavy.,4.0,1690.36,In-Store
TRX-ba870090,CUST-56a480bd,PROD-315cc0f9,Professional dark.,1.0,345.52,Online
TRX-8b2ecfcf,CUST-c029c351,PROD-d92d9462,2023-10-06,3.0,1072.11,In-Store
TRX-324accd6,CUST-c3b0ac41,PROD-f9a58074,2023-05-13,4.0,588.68,Mobile App
TRX-84f0cd77,CUST-1c77bd41,PROD-2aec3a49,2023-09-16,2.0,MISSING_DATA_6f33544d,Mobile App
TRX-f3cb9edf,CUST-0efb14c6,PROD-e49a73fe,2023-08-25,1.0,332.23,In-Store
TRX-96889cc9,CUST-01da7d1a,PROD-2aec3a49,2023-03-31,1.0,106.03,In-Store
TRX-76e345e1,CUST-294328f0,PROD-b4ef16ea,2023-02-20,1.0_NOISE_season,347.36_read,Mobile App
TRX-654e4022,CUST-bdc1cb20,PROD-162255cc,2023-12-05,3.0,1418.82,Online
TRX-0d033552,CUST-0864645d,PROD-e84ae8eb,2023-03-12,1.0,66.78,Mobile App_NOISE_of
MISSING_DATA_ca641ea5,n ,MISSING_DATA_e8563ce3,MISSING_DATA_78ef2bb1,MISSING_DATA_0b61ac40,MISSING_DATA_4ff0524f,MISSING_DATA_541fa56b
TRX-88ddf675,CUST-2bd95ebc,PROD-8a4755e5,2023-10-11,4.0_religious,1462.4_air,Mobile App
TRX-0c26b458_action,CUST-0444710a,MISSING_DATA_18e0e335,2023-07-14,,MISSING_DATA_fdfe9d7e,Mobil     
TRX-27db7d38,CUST-2c19aa9f,PROD-315cc0f9,2023-02-07,1.0,345.52,Mobile App
TRX-90faddb9,CUST-ac71c972,PROD-f877972f,2023-07-23,3.0,967.02,In-Store
TRX-9b951e72_act,CUST-fdbd849f,PROD-ebf8a1ae,Must local.,4.0,601.64,Online
TRX-5f24aead,CUST-b46c995b_close,PROD-bb171422,2023-04-17,4.0_NOISE_dinner,204.84,Mobile App_NOISE_lead
,CUST-7933e4bf,PROD-0e82f79f,MISSING_DATA_25f422be,MISSING_DATA_27a6021a,MISSING_DATA_b42df56a,MISSING_DATA_88a1e986
TRX-02586858,CUST-1a63c206,PROD-eda7fcca,2023-12-19,3.0,1374.84,Mobil     
,CUST-ebbe76e4,PROD-d      ,MISSING_DATA_62b3368b,4.0,,Online
TRX-0434c467,CUST-4bb235bd,PROD-218dca28,154,3.0,114.6,Online
TRX-846f9a46,CUST-4797fdc5,PROD-39310186,2023-03-31,4.0,1511.2,Mobile App
TRX-3b73be41,CUST-2708d545,PROD-fda1424b,173,1.0,294.54,Online
TRX-55c3adf8,,PROD-3768b8e9,,4.0,MISSING_DATA_6af2df68,In-S    
TRX-de2edd8e,CUST-92746777,PROD-33b7d5ed,2023-05-16,2.0,635.0,Mobile App
TRX-1b826308,CUST-266e2b9a,PROD-93581264,2023-06-04,3.0,196.8,In-Store
TRX-40ef84b6,CUST-679190ed_suffer,PROD-94417ec3,2023-11-18,3.0,204.66,Online
TRX-af918459,CUST-f6dc589c,PROD-dacda3d1,Old born reality.,4.0,167.2,In-Store
TRX-b2f5b30b,CUST-40cfc9fe,PROD-0da72be9,2023-10-02,1.0,486.14,Mobile App
TRX-012313f3,CUST-3d5d93b2,PROD-b4ef16ea,2023-10-05,4.0,1389.44,Online
TRX-b193e157_research,CUST-30b8a5b4,PROD-a7f3ebd9,2023-07-31,4.0_NOISE_site,1879.56,Mobile App
TRX-3f78d7db,CUST-22ca71f6,worry,2023-01-30,3.0,884.52,Mobile App
TRX-59caf01d,CUST-b983536b_simply,PROD-689f460b,2023-08-24,3.0,745.5,Online
TRX-84f2af52,CUST-f50d36d1,PROD-fe031249,2023-09-10,2.0,243.98,In-Store
TRX-34c87fbc,MISSING_DATA_ab601ed2,,2023-04-21,4 ,688   ,Mobil     
TRX-aadcbc04,CUST-daefda5f_deep,PROD-e448012c,2023-10-22,2.0,508.2_side,Online
TRX-b1c362da,CUST-c008e751,PROD-fc92cad8,2023-09-01,1.0,169.34,In-Store
TRX-2ce8e437,CUST-2593cce4,support,2023-01-19,3.0,1045.68,In-Store
TRX-e6dbc249,CUST-39fe9b9a,PROD-4a04b3bf,2023-07-19,1.0,86.65,Mobile App
TRX-6bf7cc94,CUST-5151833a,PROD-b0febf5c,2023-08-18,3.0,1064.37,Mobile App
TRX-97d2f195,CUST-0e9dcba1,PROD-38e2b395,2023-09-18,1.0,235.03,Mobile App
TRX-5beb4196,CUST-b210d543,PROD-8ed7a88e,Between reality.,2.0,928.12,Online
TRX-2759fd64,CUST-1      ,PROD-750bacc5,2023-12-24,4.0,1739.72,Mobile App
TRX-14e0c58c_reveal,CUST-13b4a6fd,PROD-326247d4,243,2.0,635.34,Online
TRX-1715a52c,CUST-5bbcdfaa,PROD-bf4bf62e,2023-04-02,2.0,639.2,Mobile App
TRX-294a63ea_upon,CUST-0468aa84,PROD-1f27e40e,-41,4.0,1628.68,In-Store
TRX-351b9333,CUST-682b6b05,PROD-a243c984,2023-09-09,3.0_NOISE_more,1431.03,In-Store_NOISE_rest
TRX-e3e78e76,CUST-d1590a34_study,moment,2023-12-23,1.0_NOISE_network,169.34,Online
TRX-e56178b6,CUST-d8b9d4c7,PROD-fe031249,2023-08-14,1.0,121.99,In-Store
TRX-bd3b7a25_change,CUST-1      ,PROD-e49a73fe,2023-11-23,MISSING_DATA_40879d38,996.69,In-Store
TRX-22861c62,CUST-fadc826b,PROD-a06e169f,2023-10-28,2.0,911.14,Online
TRX-e341546a,CUST-414d0957,PROD-d51caf45,2023-04-13,1.0,137.84,Mobile App
,CUST-6610ccff_knowledge,PROD-2199b8ed,2023-06-19,3.0,168.42,nan_NOISE_three
TRX-e06c5d8d_event,CUST-fce0cf4a,PROD-c2fc02b2,2023-09-03,4.0_NOISE_whom,1948.4,Mobile App_NOISE_country
TRX-aa4cd3ca,CUST-885502cf,PROD-c313123f,2023-02-27,4.0_deal,1954.16,In-Store
TRX-454f0f33,CUST-34ad2666,PROD-29be8f62,Reason try eat buy.,1.0_democratic,208.55,In-Store
TRX-02678599,CUST-7269b586,PROD-43028743,2023-04-21,4.0_NOISE_early,203.68,Online
TRX-aa77e70a,CUST-59657f4c,discover,2023-08-04,3.0,429.18,Mobile App
TRX-1e62e9b1,CUST-33f6d6e2,PROD-b5a7bd94,2023-01-26,1.0,50.55,Mobile App
TRX-6b21583a,CUST-2fd6c220,realize,MISSING_DATA_6087fe0a,4.0_NOISE_claim,237   ,Online
TRX-9d73b7f5,CUST-5a14d057,PROD-c994412b,2023-04-21,4.0,359.36,recently
TRX-d68b09d7,CUST-8d6993b0,PROD-ef9b7568,2023-02-27,2.0,966.32,Online
TRX-302db2f7,CUST-0894d0d5,PROD-711b7e17,2023-05-20,3.0,855.09,Mobile App
TRX-897fc1f4,CUST-5714fd97,PROD-004aea84,MISSING_DATA_bfc3072a,,143   ,
TRX-a0a055cf,CUST-8699f202,PROD-5edbd8fd,2023-11-12,3.0_NOISE_keep,600.6,Online
TRX-1e5d4f5b,CUST-41460a5c,PROD-e49a73fe,2023-09-05,3.0,996.69,In-Store
TRX-5cde37f4,CUST-3e50c627,PROD-a243c984,2023-02-09,2.0_take,954.02,east
TRX-5fabf439,CUST-ccd00f26_language,PROD-1162b4d0,2023-06-12,4.0,958.64_wish,Online_NOISE_consider
TRX-319adee2,CUST-614c8261,PROD-a7f3ebd9,2023-02-06,4.0,1879.56,place_NOISE_federal
MISSING_DATA_4e4c0741,CUST-69a3a94b,MISSING_DATA_d9b9cdfe,2023-04-16,3.0,145   ,Online
TRX-9367fa97,Relate he important.,there,2023-03-28,4.0,1239.24,In-Store
TRX-44      _partner,MISSING_DATA_f30f728b,MISSING_DA          ,MISSING_DATA_f7237d0f,,362.22,nan_NOISE_glass
,nan_what,MISSING_DATA_7dfbd6da,2023-     ,,MISSING_DA          ,MISSING_DATA_5a48ccfa
TRX-7d453d45,Stage major serious.,PROD-1f27e40e,2023-02-18,3.0,MISSING_DATA_19c2b52e,In-Store_NOISE_the
TRX-717a4f7e,CUST-0fc50e2b,PROD-6bb311f5,2023-02-20,3.0,880.92,Online
TRX-2c172aa1,CUST-44cd279e,PROD-a7f3ebd9,Break hear thus.,3.0,1409.67,Online
TRX-086b0908,CUST-9e1a1bef,PROD-3e9a3f5c,2023-11-14,1.0_NOISE_space,403.8,Mobile App
TRX-70007835,CUST-300a49c6,PROD-4a04b3bf,2023-08-07,2.0,173.3,In-Store
TRX-164a2e9d,CUST-91b545d5,PROD-99d0aa4a,2023-07-11,3.0,544.62,Mobile App
TRX-f000f094,CUST-9dbc9daf,PROD-0907687f,2023-10-14,4.0,468.76,Online
TRX-e138be74,CUST-a80e2038,,2023-04-27,4.0,MISSING_DATA_345ab0db,thousand
TRX-08c5c219,CUST-0b616696,PROD-38e2b395,2023-06-12,2.0_budget,470.06,Online
TRX-81ab64c3,Opportunity team.,PROD-54f71b57,2023-03-05,4.0,142   ,
TRX-64dce3d3,CUST-43c1326f,PROD-fc6f675d,2023-02-03,4.0,1152.68_political,Mobile App
TRX-a7b25f20,CUST-ef7764d3_half,PROD-fe031249,2023-06-30,3.0,365.97,In-Store
TRX-1dbee505,CUST-e7f06994,PROD-f86badd4,2023-07-11,3.0_American,1372.35,Online
TRX-8a7855c3,CUST-0c058973,PROD-5fa0ea7d,2023-06-16,2.0,799.28,Online
TRX-72f25116,CUST-e178b704,PROD-29be8f62,2023-10-23,3.0_book,625.65,In-Store
TRX-bcace9e1,CUST-489c1c1d,PROD-1789945f,2023-07-16,2.0,118.76,In-Store
TRX-919c84f0,CUST-71c31e1b,PROD-0907687f,2023-03-05,4.0,468.76,Online
TRX-7f823c0b,CUST-f925245b,PROD-57973c15,2023-08-01,1.0,132.62,In-Store_NOISE_act
TRX-37e54308,CUST-2f58e8c6,PROD-a243c984,-637,3.0,1431.03,In-Store
TRX-fc0a8416,CUST-830f5593,PROD-346c0169,2023-12-29,1.0,275.92_agreement,Mobile App
TRX-f9c90154,CUST-ac61865b,PROD-dacda3d1,2023-07-24,2.0_health,83.6,Online
TRX-393eea38,CUST-667904b5,PROD-0e82f79f,2023-01-01,3.0_NOISE_outside,570.63,In-Store
TRX-8eb75f21_little,CUST-0fbdbb37,PROD-295c1f77,2023-09-15,3.0,1319.88,head
TRX-47      ,CUST-b43dff0e_seat,PROD-a06e169f,,,1366.71,Mobile App
TRX-9c85dbe7,CUST-e9f54e84,PROD-de741906,2023-01-27,3.0,777.96,In-Store
TRX-767ded8c,CUST-d8395e9b,PROD-3a722d58,2023-04-07,4.0,1394.24,Online
TRX-1157e470,CUST-0f7b2262,PROD-b8112728,2023-11-22,2.0,65.52,In-Store
TRX-c36ea5c5,Well its political.,PROD-a1e3cc84,2023-02-17,2.0,64.32,Mobile App
TRX-9e5bce52,CUST-28657249,PROD-8efd5b0b,2023-09-04,4.0,1115.52,Online
TRX-ec546f55,CUST-c30fbc8b,PROD-3a722d58,2023-07-01,4.0,1394.24,In-Store
TRX-1f7b78d1,CUST-6415ebbd,PROD-efff9037,2023-08-02,3.0,441.24,In-Store
TRX-4a32368c,CUST-94bf33c6,PROD-e49a73fe,2023-07-21,4.0,1328.92,Mobile App
TRX-46fdee52,CUST-55db7f9c,PROD-1f27a1de,2023-12-22,2.0,333.64,In-Store
TRX-e151bd68,CUST-fa243202,shoulder,2023-11-27,4.0,801.8,Online
TRX-36090e3b,CUST-4738ea1e,PROD-315cc0f9,2023-06-09,2.0,691.04,Mobile App
TRX-ee367c74,CUST-b      ,MISSING_DATA_4d32c552,,2 ,264.3,Online
TRX-83fcd33e_million,CUST-a422072b,PROD-a83e104c,2023-12-09,4.0_NOISE_note,1852.32,Mobile App
TRX-f3476d2f,CUST-54371547,PROD-fe031249,Without middle.,3.0_leader,365.97,In-Store
TRX-69366a89,CUST-21f3c5a6,PROD-8983ddef,2023-10-05,3.0,284.61,Online
TRX-2f5f99a8,CUST-97c88e2c,everyone,2023-04-06,2.0_newspaper,275.68,Online
TRX-331c6f81,CUST-a74bd4ae,PROD-6faa4a51,2023-12-26,3.0,1051.32_sister,Online
TRX-c676ee44_against,CUST-27166c62,PROD-d90a790a,2023-06-22,4.0,68.2,Online
TRX-d1f3e783,CUST-a6267078,PROD-f6575c31,2023-12-30,2.0,341.58,In-Store
TRX-c28174c5,CUST-b42d9eb9_white,PROD-29be8f62,2023-11-15,1.0,208.55,Online
TRX-903b34d7,CUST-99269c28,PROD-bdd3040b,2023-05-04,4.0_friend,356.8,Mobile App
TRX-daed54c0,CUST-4624c2a7,PROD-872b117f,,3.0,172.86,
TRX-88c0ddb5,CUST-692332f3,PROD-94417ec3,2023-11-15,4.0,272.88,better
TRX-ae263b88,CUST-59953a94,PROD-1162b4d0,2023-11-26,4.0_NOISE_guy,958.64,Online
TRX-b9168810_coach,CUST-e303c31a,PROD-6bb311f5,2023-03-20,4.0,1174.56,Online
TRX-76a0e65c,CUST-6a856ff7,PROD-93865c6d,2023-09-12,3.0,884.52,In-Store
TRX-28a0c1d7,CUST-00e516ff_toward,PROD-1f27e40e,2023-07-29,1.0_NOISE_game,407.17,Online
TRX-bad10934,CUST-6bde3a3e,PROD-004aea84,2023-03-10,2.0,286.12,In-Store
TRX-7d5f4d77,CUST-5      ,PROD-8      ,,3 ,MISSING_DATA_1e6580e6,MISSING_DATA_783eed81
TRX-6ff27275,MISSING_DATA_dd22e767,MISSING_DATA_08c86ab7,MISSING_DATA_11d9af50,MISSING_DATA_6816640b_anything,,MISSING_DATA_3f7721c6_NOISE_once
TRX-35511249,CUST-a03f3c02,feeling,2023-01-27,4.0_NOISE_tough,656.12,Mobile App
TRX-16      ,n ,MISSING_DA          ,2023-09-10,MISSING_DA          ,MISSING_DATA_8be19d5e_wear,MISSING_DATA_6f6d5334_NOISE_this
TRX-67bf22e0,CUST-0cee3d56,PROD-fda1424b,-848,3.0,883.62,In-Store
TRX-ad63e084_team,CUST-57e344e7,PROD-bdd3040b,2023-05-29,2.0,178.4_yeah,Mobile App
TRX-584d218d,CUST-bea939d2,PROD-da582398,2023-03-03,4.0,445.12,In-Store
TRX-fc391ce2_billion,CUST-9978d481,PROD-1f031ffb,2023-08-06,4.0,399.48,Mobile App
TRX-8d5dc1dd,CUST-bdffb4c6,PROD-dbc1079e,Store yard stop.,2.0,916.94,In-Store
TRX-0f54518f_behavior,CUST-d3526f1a,PROD-8f26b7c2,2023-01-17,1.0,233.27,Mobile App
TRX-38f68913,CUST-4b7709b1_weight,PROD-9caba23d,2023-09-12,4.0,724.44,In-Store
TRX-d7e6c201,CUST-232c58b5,PROD-0907687f,2023-01-21,4.0,468.76,In-Store
TRX-a10ed3ec,Movie special.,PROD-c7d933a7,2023-02-01,3.0,613.08,Mobile App_NOISE_need
TRX-7d5a4512,CUST-1813603e,PROD-a06e169f,2023-11-12,1.0,455.57,Online
TRX-a0a0376e,CUST-f369ad7b,PROD-c157202b,2023-12-25,1.0,102.18_report,Online
TRX-39b860b8,CUST-7048ff9c,PROD-91e8e92e,2023-04-14,1.0,374.66,In-Store
TRX-e74415f7,CUST-86ef8731,PROD-8efd5b0b,2023-09-28,1.0,278.88,In-Store
TRX-ca1ff5a7,CUST-4ed25aa8,PROD-93772a17,2023-12-25,3.0,202.08,Online
TRX-52affa15,CUST-19c8d2bf,PROD-7f8711c4,-117,4.0,1927.92,Online
TRX-c5dbf47c,CUST-ad7b68a5,PROD-bb171422,2023-09-11,1.0,51.21,Online
TRX-e8980ee8,CUST-d1a0c539,air,2023-06-27,4.0,1948.4,Mobile App
TRX-a8846dfd,CUST-8965989f,PROD-1789945f,2023-05-05,4.0,237.52,In-Store
TRX-3559323b,CUST-a1806147,PROD-b0febf5c,Despite gas.,1.0,354.79,growth
TRX-2d      _dog,CUST-f      ,PROD-059880c0,,2.0,813.18,Online
TRX-d9eaa618,CUST-90b6a92a,PROD-6c0ac5ae,2023-07-20,2.0,256.26,In-Store
TRX-a345a22c,CUST-c      ,MISSING_DATA_233c6fea,MISSING_DATA_0fb2f4f5,2.0_NOISE_figure,,Mobil     
TRX-e9cf36a0,CUST-090a5d39,PROD-1b2771e8,2023-11-25,3.0,870.84_anything,In-Store
TRX-d04ee212,CUST-3cde6e82_certainly,PROD-44221c9e,2023-06-30,4.0_NOISE_each,1925.84,Mobile App
TRX-31865050,CUST-5a68cc80,PROD-326247d4,365,3.0,953.01,Online
TRX-eef367df,CUST-fdf5eba1,PROD-07397f5f,2023-02-23,3.0,108.63,In-Store
TRX-ce856ab8,CUST-e5af7397,PROD-1aeb1239,2023-04-28,4.0_up,1936.44,Mobile App
TRX-afb474c3_feel,CUST-88d86771,PROD-985b28cd,2023-10-30,2.0,546.34,Mobile App
TRX-dec60c1d,CUST-8db8af29,PROD-3      ,,,683.24,nan_NOISE_compare
TRX-b7978df2,CUST-aa964f56,PROD-a06e169f,2023-07-12,3.0_old,1366.71,Mobile App
TRX-c17f839a,CUST-bf4538ea_school,PROD-2aec3a49,2023-03-02,1.0,106.03,In-Store
TRX-d9560f11,CUST-11e7ca6f_child,PROD-346c0169,2023-01-23,3.0,827.76,In-Store
TRX-89f98540,CUST-86247a32,PROD-df7ac06d,-848,2.0,182.9,Online
TRX-474750f6_scientist,CUST-6110c0b1,PROD-1aeb1239,2023-09-28,1.0,484.11,Mobile App
TRX-e5df1278,CUST-080c14f9,PROD-8983ddef,362,4.0,379.48,In-Store
TRX-5b7e0167,CUST-798fb203,PROD-93772a17,2023-03-29,2.0,MISSING_DATA_3eb97b63,Mobile App
MISSING_DATA_f7c4f8e2,n _place,MISSING_DATA_f8bd58c2,MISSING_DATA_c37dacb4,1 ,317.67,MISSING_DA          
TRX-4b16d32f_perform,CUST-4c142f1e,PROD-6d83a8a5,2023-07-24,4.0,1665.16,In-Store
TRX-ec0a4648,CUST-5a44f6ea,PROD-750bacc5,325,2.0,869.86,few
TRX-fdae9766,CUST-69c2366d,PROD-5edbd8fd,-603,4.0,800.8,In-Store
TRX-47e0fce4,CUST-d0c5df9e,PROD-5fa0ea7d,2023-01-16,1.0,399.64,Mobile App
TRX-cc904f96,CUST-0c89cb11,PROD-d9ce9bf6,2023-01-20,3.0,396.45,Online
TRX-249202d7,CUST-0ccc9414,PROD-cfa821be,2023-07-25,2.0,325.48,tree
TRX-0769b49b,CUST-9ebcab09,PROD-cc0b1ebd,2023-10-31,3.0,1328.43,Online_NOISE_usually
TRX-654bf46c,CUST-a03281e9,PROD-4a04b3bf,2023-03-07,3.0_strategy,259.95,Online
TRX-0b2c0e65,CUST-bc849bf5,PROD-db1f16a0,2023-11-30,2.0,784.28,Online
MISSING_DATA_a7ee6cd3,CUST-6      ,PROD-fda1424b,2023-11-24,3 ,883   ,
